,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
23,691688392245940224,"#CareerArc #Job alert: Shipping and Receiving | ResourceMFG | #Clinton, TN https://t.co/SpQMpGo4Kv #Jobs #Hiring",0,0,TweetMyJOBS,2016-01-25 18:25:38,41686687,tmj_tn_usa_jobs,TMJ-TN-USA Jobs,2009-05-21 21:51:55,Follow this account for geo-targeted Other job tweets in Tennessee Non-Metro. Need help? Tweet us at @CareerArc!,745,528,Tennessee,Eastern Time (US & Canada)
24,691687490911125504,"Back to reality... (@ Thornwell Home for Children in Clinton, SC) https://t.co/4wekRn6LM7",0,0,Foursquare,2016-01-25 18:22:03,173257736,itzMariTay,Marianne †,2010-07-31 22:40:01,The Journey Is The Destination. ✌️❤️,638,1428,"South Carolina, USA",Eastern Time (US & Canada)
25,691683971416080384,Former Secretary of State Hillary Clinton speaks to Jewish Iowans in Waukee Iowa  (Melina… https://t.co/R8U5eQ2cmt,0,0,Instagram,2016-01-25 18:08:04,22255006,melinamara,melina mara,2009-02-28 13:34:43,National Political Staff Photographer/Photojournalist at The Washington Post,689,374,Washington DC,Eastern Time (US & Canada)
26,691681499511271424,Clinton Reno's band posters are badass. His art is on exhibit at my work this month! 🖼 (FYI:… https://t.co/DEdxKtchAm,0,0,Instagram,2016-01-25 17:58:14,62061495,chrispega,Christian Peregrina,2009-08-01 16:05:43,Web Communication Specialist at The Ohio State University.,183,206,"Columbus, OH",Eastern Time (US & Canada)
27,691679920636952576,"Clinton in Iowa ""We need a president who understands and can do all parts of the job."" @ Jewish… https://t.co/e5uZmWsM4L",0,0,Instagram,2016-01-25 17:51:58,242944499,GingerGibson,Ginger Gibson,2011-01-25 23:31:43,Campaign reporter @Reuters. Proud grad of @LSU. Tortured fan of the Houston @Astros. Email: ginger.gibson@tr.com,10130,1926,"Washington, D.C. ",Eastern Time (US & Canada)
28,691676496214278145,"RT @AmyDugan: ""@HillaryClinton: Live in Iowa? 

Learn how to caucus here! → https://t.co/kfjAROyLLa https://t.co/kjFLttY7fR"" #ImWithHer",1,0,menewsytweets app,2016-01-25 17:38:22,2431107457,LiveNewsyTweets,livenewsytweets,2014-04-06 22:56:06,"Follow for unfiltered live breaking news as determined by a computer algorithm: Raw News, all topics, no spin, posts tweets that captures the pulse of world.",2262,1587,,Arizona
29,691674983941087232,"""@HillaryClinton: Live in Iowa? 

Learn how to caucus here! → https://t.co/kfjAROyLLa https://t.co/kjFLttY7fR"" #ImWithHer",1,0,Twitter for Android,2016-01-25 17:32:21,26919151,AmyDugan,Amy Dugan,2009-03-27 01:52:34,Faculty Hondros College of Nursing. I worked on Hillary's campaign in 08. I run a blog Current News in Medicine http://t.co/3QiFAHUeDS,1686,2978,Hamilton OH,Quito
30,691674091770769408,"Where do I begin.. Oh yeah! 414 Madison St. Port Clinton, Ohio... I want to wish this girl a… https://t.co/uhMk0I5ybz",0,0,Instagram,2016-01-25 17:28:48,411188325,MsNattyLight,Natalie Eyink,2011-11-13 03:19:13,be the light; Matt 5:14| BGSU,334,232,,Central Time (US & Canada)
31,691662155393814529,Opened Homeless Concerns request via iphone at 269 Clinton Park https://t.co/Z3rzjM4UM2.,0,0,Spot Reporters Server,2016-01-25 16:41:22,1589692776,SF311Reports,SF311 Reports,2013-07-13 00:04:48,"This is account is not monitored and is used to post service request update information. To communicate with SF311, please use our main account 'SF311'",57,0,"San Francisco, CA",
32,691661165563346944,“@CNNPolitics: Who will make the strongest pitch? CNN's live Iowa #DemTownHall airs tonight 9 p.m. ET https://t.co/iWBmcCv21Q 03:00 NL tijd,0,0,Twitter for iPhone,2016-01-25 16:37:26,185592069,Bertine83,Bertine L. Moenaff,2010-09-01 10:55:00,'duidingsmeisje' US Politics | political editor @NPORadio1 #didd | #ldleo | Sleep is for the weak,3760,3083,Amsterdam/Hilversum/DenHaag,Amsterdam
33,691660654671867905,"CVS Health #Retail #Job: Retail Store Positions (#Clinton, SC) https://t.co/6EFHGaazEb #Jobs #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-25 16:35:25,59989092,tmj_sc_retail,TMJ-SC Retail Jobs,2009-07-25 05:19:32,Follow this account for geo-targeted Retail job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,431,300,South Carolina,Central Time (US & Canada)
34,691660402841817090,Day trip to Cooperstown with my wife. Lunch and flights at council ro... (Clinton's Cannon) https://t.co/DbjrCYQUEj #photo,0,1,Untappd,2016-01-25 16:34:25,845797351,chefpeeling,scott peeling,2012-09-25 16:10:01,"#craftbeer obsessed, professional chef by trade casual #runner, occasional #cigars. @untappd =scottpeeling",585,1498,"Radisson, N.Y.",Eastern Time (US & Canada)
35,691659604556578816,"Don't vote Clinton, she is a fraud.Bernie is the real man this country needs.https://t.co/XRjMDxmLgv",0,0,Twitter for Windows Phone,2016-01-25 16:31:14,584526865,_SWAGNA_,Anthony,2012-05-19 07:14:48,"Stay Hungry, Stay Reckless...",28,34,Texas,Eastern Time (US & Canada)
36,691651748629319681,RT @pbump: And here we thought Trump was a stalking horse for *Clinton*. https://t.co/lvcYl8bnCB,1,0,Twitter for Android,2016-01-25 16:00:01,16479299,komalsp,komalsp,2008-09-27 01:37:41,"Clinical psychologist working with traumatized youth, families and adults. Avid reader--fiction, nonfiction, newspapers. Human/civil/women/child rights advocate",99,157,,
37,691636528993271808,"We're #hiring! Read about our latest #job opening here: Production Manager - Finishing - https://t.co/HHtJTZxLKB #Clinton, SC #CareerArc",0,0,TweetMyJOBS,2016-01-25 14:59:33,41686501,tmj_sc_usa_jobs,SC non-metro Jobs,2009-05-21 21:50:53,Follow this account for geo-targeted Other job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,689,564,South Carolina,Eastern Time (US & Canada)
38,691628792121417728,Clinton Campaign Official Admits Texas Effort Lagging https://t.co/6nKfXpE4BN,0,0,twitterfeed,2016-01-25 14:28:48,14411471,topix_austin,Topix Austin News,2008-04-16 18:58:52,"Austin, TX News from @Topix",1673,16,"Austin, TX",Pacific Time (US & Canada)
39,691628169070297088,@EJDionne she is always held to a higher scrutiny..because she is a woman or a Clinton?  She is the best qualified.,0,1,Twitter for Android,2016-01-25 14:26:19,285875410,MarthaWrona,Martha Wrona,2011-04-21 23:23:37,,16,88,,
40,691612538354712576,"I'm at Clintondale High School in Clinton Township, MI https://t.co/OAVHHW1Pkm",0,0,Foursquare,2016-01-25 13:24:13,39332530,KeltikSkye,Anastasia,2009-05-11 20:23:34,"I'm a redhead...and I'm crazy!  *grin* Science is a god to me, and the Scientific Method is my bible.   Mad Scientist? Quite.",72,186,Michigan USA,Eastern Time (US & Canada)
41,691611553360015360,"Billionaire #Bloomberg states he will run if #BernieSanders beats #Clinton.

Why?

The rich don't want to pay their fair share of #taxes.",0,0,Twitter for Android,2016-01-25 13:20:18,1941799362,dadiniowa,Jon Foote,2013-10-06 19:28:05,"Husband, Dad and all around good guy....  most of the time. Passions include Family, Music, Books, Social Issues, Religion, Science, Art and Beer!",371,298,"Waterloo, Iowa",Central Time (US & Canada)
42,691609882672418816,"go Huron Huskies! (@ Huron Elementary School in Clinton Township, MI) https://t.co/Zz42Cr6jHk",0,1,Foursquare,2016-01-25 13:13:40,34364580,CVSTech,CVS Tech Services,2009-04-22 19:09:57,"Craig McBain, Director of Technology, Chippewa Valley Schools Technology Services Dept. MIE Expert",414,299,"ÜT: 42.61103,-82.94418",Quito
43,691607319168184320,"RT: @JamiaStarheart

An Open Letter to #HillaryClinton from One #Progressive #Woman

https://t.co/1PlV6FEjmI
https://t.co/Oo6YrF9kpy",0,0,Twitter for Android,2016-01-25 13:03:28,1941799362,dadiniowa,Jon Foote,2013-10-06 19:28:05,"Husband, Dad and all around good guy....  most of the time. Passions include Family, Music, Books, Social Issues, Religion, Science, Art and Beer!",371,298,"Waterloo, Iowa",Central Time (US & Canada)
44,691598425083740162,RT @samhusseini: Sanders foreign policy is moral equivalent of Clinton's econ policy. #DemDebate,6,0,My test acc,2016-01-25 12:28:08,4728351999,JessiePaston,Jessie Paston,2016-01-06 21:39:59,,12,15,,
45,691574357886398464,A quarter of the way there.  #duolingo #raytimeplaytime #spanish #espanol @ Clinton National… https://t.co/7rIGYpOLTZ,0,0,Instagram,2016-01-25 10:52:30,27824225,RayBrand1914,Ray Kendrick,2009-03-31 05:53:58,Georgia raised and a man of Phi Beta Sigma Fraternity Inc. Originator of #causeimafreak,805,761,"Lithonia, GA 30038",Quito
46,691518639883821056,"RT @DocTexian: Fox News:
HILLARY CLINTON WILL BE THE NEXT PRESIDENT OF THE UNITED STATES OF AMERICA BUT SHOULD ONLY BE PAID 82 % OF OTHER P…",101,0,Twitter Web Client,2016-01-25 07:11:06,4702519075,ViralFlicker,Flicker,2016-01-03 12:13:32,,4,0,,
47,691515518524616704,"Interested in a #Healthcare #job near #Clinton, SC? This could be a great fit: https://t.co/1BEXt844ks #Hiring https://t.co/v7kb6RuddC",0,0,SafeTweet by TweetMyJOBS,2016-01-25 06:58:42,2587789764,WorkWithSHC,SHC Careers,2014-06-25 16:22:42,"Work for the Best! Whether you want to work across town or across the country, we have thousands of great health care jobs available at top facilities.",829,1,,
48,691503972549554176,🤔😂 @ Hillary Clinton Campaign Headquarters https://t.co/xFcCWwzCqn,0,0,Instagram,2016-01-25 06:12:49,1607265409,johntbot,John Bottoms,2013-07-20 02:31:09,,90,208,Santa Clara,
49,691486252831522816,With former President Bill Clinton talking health disparities in communities of color and doula… https://t.co/7PTAXvj8iR,0,0,Instagram,2016-01-25 05:02:24,207952026,AncientSong7,AncientSongDoula,2010-10-26 10:52:19,Evidence - based doula care organization focused on the doula as preventative care in underserved communities to address the high infant and maternal mortality,842,580,"Brooklyn, NY",Eastern Time (US & Canada)
50,691480666270138368,"Bill Clinton at Career Builders Challenge this morning at TPC Stadium Course, La Quinta,… https://t.co/TeUdfiHns0",0,1,Instagram,2016-01-25 04:40:12,23381882,BDalaigh,Bill Daly,2009-03-09 01:13:02,"Producer, Duffy's Cut; A Brewer's Tale; Walking With Jack.  Former Senior Vice President at Warner Bros. Pictures. Temple University",155,501,Los Angeles,Pacific Time (US & Canada)
51,691479390857871360,Opened Snow / Icy Conditions request via iPhone at 100–198 S Clinton St https://t.co/BMNuktE53l. Cars can't be dug out until snow is plow...,0,0,Baltimore 311,2016-01-25 04:35:08,199324673,baltimore311,Baltimore City 311,2010-10-06 15:44:00,Baltimore City 311,1352,53,"Baltimore, Maryland USA",Eastern Time (US & Canada)
52,691467476815761408,"RT @gene5335: Chad Griffin introducing Hillary Clinton in West Des Moines, #Iowa #IACaucus #spotthecandidate @… https://t.co/FW30Mi08hJ",1,0,Twitter for Android,2016-01-25 03:47:47,2231624176,TouchOfGarland,TouchOfGarland,2013-12-18 12:47:49,"Empty Nester enjoying life with ❤Family, @Nascar @dalejr @Ravens @Broncos , Family History & American Revolution",108,357, Project: Family History,Atlantic Time (Canada)
53,691466429049278464,"Chad Griffin introducing Hillary Clinton in West Des Moines, #Iowa #IACaucus #spotthecandidate @… https://t.co/FW30Mi08hJ",1,0,Instagram,2016-01-25 03:43:38,17069154,gene5335,Kevin Cavallin,2008-10-30 17:03:16,"Biologist, Amateur Weather/Wildlife/Street Photographer, Storm Spotter & #Iowan https://t.co/Iy7sSGn7xF",192,808,"Iowa, USA",Central Time (US & Canada)
54,691466091067912193,RT @baltimore311: Opened Snow / Icy Conditions request via iPhone at 345 S Clinton St https://t.co/uE7MVmoqTR. Needs to be plowed.,1,0,Twitter for Android,2016-01-25 03:42:17,369910272,Sizzlex28,Jay Blankenship,2011-09-08 04:27:00,Jags Orioles and Gators. golf.,55,317,"Baltimore, MD ",
55,691465038469713921,Former #president Bill Clinton moderating panel on health disparities. #ancientsong… https://t.co/Kl80lDBESv,0,0,Instagram,2016-01-25 03:38:06,207952026,AncientSong7,AncientSongDoula,2010-10-26 10:52:19,Evidence - based doula care organization focused on the doula as preventative care in underserved communities to address the high infant and maternal mortality,842,580,"Brooklyn, NY",Eastern Time (US & Canada)
56,691462648387473408,Opened Snow / Icy Conditions request via iPhone at 345 S Clinton St https://t.co/uE7MVmoqTR. Needs to be plowed.,1,0,Baltimore 311,2016-01-25 03:28:36,199324673,baltimore311,Baltimore City 311,2010-10-06 15:44:00,Baltimore City 311,1352,53,"Baltimore, Maryland USA",Eastern Time (US & Canada)
57,691455259407966208,"https://t.co/XUmL3FZJj4
Hillary Clinton is one of the most ethical and most lied about leader in America",0,1,Twitter for Android,2016-01-25 02:59:15,185194792,dominickambro,dominick ambrosio,2010-08-31 12:49:03,I love to network and retweet and have fun in the process as we spread the news.,1589,3272,Philadelphia,Eastern Time (US & Canada)
58,691454428818206720,No Hillary Clinton Red Meat In ‘Weiner’ Docu But Access Galore – Sundance https://t.co/4h4Z7a32AC via @deadline,1,0,Twitter for Android Tablets,2016-01-25 02:55:57,305877707,LuanaMacLac,Luana H.,2011-05-26 22:53:31,"Ex Canadian, anti obama /LDS (MORMON) Christian/wife/mom/grandma/ BYU Fan/animal lover/political junkie/volunteer 2002 Olympics & sad we don't have Romney",8095,8874,"Salt Lake City, UT",Central Time (US & Canada)
59,691452717584134144,"It's the truth #popcountryisntcountry @ Clinton, Iowa https://t.co/IXxxYecEFl",0,0,Instagram,2016-01-25 02:49:09,1237900674,kyleisawesome07,kyle jackson,2013-03-03 05:40:13,Jesus loving semi truck fixing latte are slaying guy,48,127,,
60,691446040784982016,Scrutiny for Clinton https://t.co/6trejoVzst,0,0,Twitter for Android,2016-01-25 02:22:37,185194792,dominickambro,dominick ambrosio,2010-08-31 12:49:03,I love to network and retweet and have fun in the process as we spread the news.,1589,3272,Philadelphia,Eastern Time (US & Canada)
61,691436502040068100,Amazing opportunity to join many world leaders in public health at the Clinton Health Matters… https://t.co/Wor4oFGN4g,0,1,Instagram,2016-01-25 01:44:43,57865646,ntmukhtar,Nicholas Mukhtar,2009-07-18 05:37:37,Healthy Detroit Founder & CEO. Public health advocate. MPH/MD student. Wayne State & Johns Hopkins. Proud resident of Midtown.,878,630,"Midtown, Detroit, Michigan",Eastern Time (US & Canada)
62,691436125190234112,Just posted a photo @ Clinton Hill Neighborhood https://t.co/XpdNcktXAL,0,1,Instagram,2016-01-25 01:43:13,249218922,andreataccess,Andre V Pinard,2011-02-08 16:22:51,"researcher, cultural translator, marketer, strategist, maverick photographer...",320,642,Glocal,Atlantic Time (Canada)
63,691435572867534848,Just posted a photo @ Clinton Hill Neighborhood https://t.co/8h4J2PpWup,0,0,Instagram,2016-01-25 01:41:01,249218922,andreataccess,Andre V Pinard,2011-02-08 16:22:51,"researcher, cultural translator, marketer, strategist, maverick photographer...",320,642,Glocal,Atlantic Time (Canada)
64,691435338296860672,Just posted a photo @ Clinton Hill Neighborhood https://t.co/dDdvrgBG7c,0,0,Instagram,2016-01-25 01:40:05,249218922,andreataccess,Andre V Pinard,2011-02-08 16:22:51,"researcher, cultural translator, marketer, strategist, maverick photographer...",320,642,Glocal,Atlantic Time (Canada)
65,691429688095457280,"I'm at @PilotTravel Center in Hampton (Clinton Area), NJ w/ @ayilmaz74 https://t.co/hFCnHSRixE https://t.co/DEHq7YF3Nv",0,0,Foursquare,2016-01-25 01:17:38,3034027738,TA1AB_TR,Abdullah Yılmaz,2015-02-13 05:25:42,Amateur Radio Operator,10,18,"New Jersey, USA",
66,691428667474497536,"I'm at @PilotTravel Center in Hampton (Clinton Area), NJ https://t.co/uwzSFUW4gu https://t.co/Xri9W0HQhO",0,0,Foursquare,2016-01-25 01:13:35,301664439,Ayilmaz74,Abdullah YılmazTA1AB,2011-05-19 21:02:12,,402,481,New Jersey,
67,691428036084891648,Bill Clinton about to give the 2016 CareerBuilder Challenge trophy to Jason Dufner! @ PGA WEST -… https://t.co/xOVh8JXe6o,0,3,Instagram,2016-01-25 01:11:04,373632068,cbgolfchallenge,CB Challenge,2011-09-14 23:15:39,"The @CareerBuilder Challenge, in partnership with the @ClintonFdn will be held January 18 - 24, 2016 in La Quinta, CA. Formerly Humana Challenge.",5930,5633,"Rancho Mirage, CA, US, 92270-3221",Pacific Time (US & Canada)
68,691411645139013632,"Clinton, Trump and Sexism, via @nytimes: Progress, not perfection  https://t.co/lXuvMKKuyL",0,0,iOS,2016-01-25 00:05:56,16441245,agage,Amy Gage,2008-09-24 21:12:39,"Careerist crafting a more integrated midlife; feminist, blogger, #highered communicator; yogi, runner, dog lover, empty-nest mom; grad student @uofstthomasmn",589,814,"St. Paul, Minnesota",Central Time (US & Canada)
69,691410595841601537,"This #Nursing #job might be a great fit for you: ICU (Step Down)/MedSurg - https://t.co/W4aUVvd56C #Clinton, OK #Hiring",0,1,TweetMyJOBS,2016-01-25 00:01:46,234960361,TravelNurseWork,TravelNursesPHP,2011-01-07 00:50:02,Premier Healthcare Professionals is an industry leader in domestic & international healthcare staffing. We have a client base of thousands of hospitals.,4502,4832,"Atlanta, GA",Central Time (US & Canada)
