,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
22,692450626249297920,"Nicole in Clinton Hill. #portrait #monochrome #brooklyn #photography @ Clinton Hill, Brooklyn https://t.co/9nPdPPthuk",0,1,Instagram,2016-01-27 20:54:29,16091434,ecoveyphoto,Ethan Covey,2008-09-02 02:14:51,// Photographer //,297,351,BKLYN,Quito
23,692450589943398400,"Why are Black pastors meeting with anybody, Trump or Clinton it doesn't matter. They are not the Moses to lead us to the promised land",0,0,Twitter for Android,2016-01-27 20:54:20,547878509,JacquelineRene2,Jacqueline Renee,2012-04-07 20:15:16,"Writer who is a Christian,small business champion, emerging market investor, firm believer in DYI economic motivation and restoration",33,68,Chicago,
24,692449276954222592,"Want to work at Speedway? We're #hiring in #Clinton, NJ! Click for details: https://t.co/hJQ274jyXq #Retail #Job #Jobs #CareerArc",0,0,TweetMyJOBS,2016-01-27 20:49:07,59785077,tmj_nj_retail,TMJ-NJ Retail Jobs,2009-07-24 13:42:01,Follow this account for geo-targeted Retail job tweets in New Jersey Non-Metro. Need help? Tweet us at @CareerArc!,431,301,New Jersey,Central Time (US & Canada)
25,692449172482592771,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for iPhone,2016-01-27 20:48:42,481606785,chloedemiii,chloe,2012-02-02 23:54:48,23 San Antonio Tejasss,251,228,,
26,692449127523840000,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for Android,2016-01-27 20:48:31,2412995130,zainftethereal,PILLOW TALK'S HOE,2014-03-26 18:48:40,"I'm a slut for equal rights
/ trolling 97% of the time",2211,1912,#blacklivesmatter,
27,692444299938627585,"I'm at Surratts-Clinton Branch Library - @pgcmls in Clinton, MD https://t.co/0YZDegWapg",0,0,Foursquare,2016-01-27 20:29:20,49084221,Naya2000,❣Kerri Stewart❣,2009-06-20 18:59:03,"I ❤️❤️❤️to RT funny & inspirational quotes by others❣ I ❤️❤️❤️to enter & win sweepstakes❣ I'll tweet or RT contest info so you can enter, too❣ ♥Kerri♥",681,2066,20748,Eastern Time (US & Canada)
28,692442979366236162,"#CareerArc #Hospitality #Job alert: Cook | SONIC Drive-In | #Clinton, UT https://t.co/WZNeEgUG10 #SONIC #Jobs #Hiring",0,0,TweetMyJOBS,2016-01-27 20:24:05,88304861,tmj_ut_hrta,TMJ-UT HRTA Jobs,2009-11-08 00:05:55,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Utah Non-Metro. Need help? Tweet us at @CareerArc!,310,281,Utah,Eastern Time (US & Canada)
29,692440617771601920,"Join the Favorite Health Care Staffing team! See our latest #Nursing #job opening here: https://t.co/Nrb8NgD3Tf #Clinton, IA #Hiring",0,0,TweetMyJOBS,2016-01-27 20:14:42,22927840,tmj_ia_nursing,TMJ-IA Nursing Jobs,2009-03-05 14:58:25,Follow this account for geo-targeted Healthcare-Nursing job tweets in Iowa Non-Metro. Need help? Tweet us at @CareerArc!,481,294,Indiana,Eastern Time (US & Canada)
30,692440555494727681,"@hbg_glasswares available at Clinton
#team20past4 #ftwayne @ 20 past 4 and More https://t.co/swLW1I7PlE",0,0,Instagram,2016-01-27 20:14:28,415205162,20Past4andMore,20Past4andMore,2011-11-18 01:32:17,"Voted #1 Headshop in Nuvo's Best of Indy!
#Team20Past4 
18+ | tobacco use only.
Curated by @jbrookinz",887,461,"Indianapolis/Ft Wayne, Indiana",
31,692437316472705024,"See our latest #CLINTON, NC #job and click to apply: Staff Physician - https://t.co/EzN9Z4lSuH #Physician #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 20:01:35,72459685,NC_physician,NC Physician Jobs,2009-09-08 03:21:44,Follow this account for geo-targeted Physician job tweets in North Carolina from TweetMyJobs. Need help? Tweet us at @TweetMyJobs!,156,133,North Carolina,Eastern Time (US & Canada)
32,692436431160135680,RT @TotalTrafficROC: Accident in #Rochester on S Clinton Ave Both NB/SB at S Goodman St #traffic https://t.co/0wsFrmqFZG,2,0,(NY) I-90 Updates,2016-01-27 19:58:04,163962185,NYI90thm,The Highway Monitor,2010-07-07 18:08:49,This feed provides timely #interstate #traffic info & RT's for I-90 in #NY. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,465,101,"New York, USA",Mountain Time (US & Canada)
33,692436168328216577,"Want to work at SONIC Drive-In? We're #hiring in #Clinton, MO! Click for details: https://t.co/Fvd7vfZiEo #Hospitality #SONIC #Job #Jobs",0,0,TweetMyJOBS,2016-01-27 19:57:02,88192950,tmj_mo_hrta,TMJ-MO HRTA Jobs,2009-11-07 14:12:13,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Missouri Non-Metro. Need help? Tweet us at @CareerArc!,397,282,Missouri,Eastern Time (US & Canada)
34,692436097566056448,Accident in #Rochester on S Clinton Ave Both NB/SB at S Goodman St #traffic https://t.co/0wsFrmqFZG,2,0,TTN ROC traffic,2016-01-27 19:56:45,250319034,TotalTrafficROC,TTN Rochester,2011-02-10 21:26:18,Real Time Rochester area traffic provided by Total Traffic Network in Rochester NY.,668,154,"Rochester, NY",Eastern Time (US & Canada)
35,692434517580214272,"Join the TeamHealth team! See our latest #Physician #job opening here: https://t.co/I3xXZl4jra #CLINTON, NC #Hiring",0,0,SafeTweet by TweetMyJOBS,2016-01-27 19:50:28,1860798708,JoinTeamHealth,JoinTeamHealth,2013-09-13 14:47:56,"One of nation's largest providers of Emergency Medicine,Hospital Medicine,Anesthesia,Acute Care Surgery,OB/GYN Hospitalist & Orthopaedic Hospitalists services.",352,124,,
36,692433795581153280,RT @TotalTrafficROC: Accident in #Rochester on N Clinton Ave Both NB/SB between Rochester Inner Lp Hwy and Upper Falls Blvd #traffic https:…,2,0,(NY) I-90 Updates,2016-01-27 19:47:36,163962185,NYI90thm,The Highway Monitor,2010-07-07 18:08:49,This feed provides timely #interstate #traffic info & RT's for I-90 in #NY. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,465,101,"New York, USA",Mountain Time (US & Canada)
37,692433527212642306,Accident in #Rochester on N Clinton Ave Both NB/SB between Rochester Inner Lp Hwy and Upper Falls Blvd #traffic https://t.co/0wsFrmqFZG,2,0,TTN ROC traffic,2016-01-27 19:46:32,250319034,TotalTrafficROC,TTN Rochester,2011-02-10 21:26:18,Real Time Rochester area traffic provided by Total Traffic Network in Rochester NY.,668,154,"Rochester, NY",Eastern Time (US & Canada)
38,692433496032215040,"Interested in a #CustomerService #job near #Clinton, UT? This could be a great fit: https://t.co/8hovgpBlS3 #Hiring",0,0,TweetMyJOBS,2016-01-27 19:46:24,72053789,tmj_UT_cstsrv,UT Cust. Srv. Jobs,2009-09-06 15:14:53,Follow this account for geo-targeted Customer Service job tweets in Utah Non-Metro from TweetMyJobs. Need help? Tweet us at @TweetMyJobs!,275,269,Utah,Eastern Time (US & Canada)
39,692427106052087810,"Interested in a #Labor #job near #Clinton, SC? This could be a great fit: https://t.co/u8QWQDFklX #Hiring",0,0,SafeTweet by TweetMyJOBS,2016-01-27 19:21:01,903926353,ShawFloorsJobs,Shaw Floors Jobs,2012-10-25 13:34:23,Home of the world's largest carpet manufacturer and thousands of great jobs! Come grow your career with us!,236,11,US and Canada,Eastern Time (US & Canada)
40,692415599704563712,"See our latest #Clinton, TN #job and click to apply: Electronics Repair Tech - https://t.co/M0DJe9jsQz #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 18:35:18,41686687,tmj_tn_usa_jobs,TMJ-TN-USA Jobs,2009-05-21 21:51:55,Follow this account for geo-targeted Other job tweets in Tennessee Non-Metro. Need help? Tweet us at @CareerArc!,745,528,Tennessee,Eastern Time (US & Canada)
41,692410673943461889,"RT @DocTexian: Fox News:
HILLARY CLINTON WILL BE THE NEXT PRESIDENT OF THE UNITED STATES OF AMERICA BUT SHOULD ONLY BE PAID 82 % OF OTHER P…",101,0,Twitter Web Client,2016-01-27 18:15:43,3342899056,allgei39,Rachel,2015-06-23 16:16:35,"Either you run the day, or the day runs you",1826,2173,"New Jersey, USA",
42,692409494140252163,"Join the O'Reilly Auto Parts team! See our latest #Transportation #job opening here: https://t.co/UFMJy4vepV #CLINTON, SC #Hiring",0,0,TweetMyJOBS,2016-01-27 18:11:02,148800909,tmj_SC_transp,TMJ-SC Transport.,2010-05-27 16:49:52,Follow this account for geo-targeted Transportation job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,314,280,South Carolina,Quito
43,692408647138304001,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for iPhone,2016-01-27 18:07:40,2585809142,Mandaa_taylorr,Amanda Turbeville,2014-06-24 13:56:24,Freely feeling,150,152,SC ,
44,692408522861056000,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for iPhone,2016-01-27 18:07:10,2249186018,LeRatton,Daniel,2013-12-16 19:12:17,~ Tucson #WankPuffin,1569,1882,,Eastern Time (US & Canada)
45,692404333485293568,"Join the UPS team! See our latest #Labor #job opening here: https://t.co/2ozVEGHpMn #CLINTON, OK #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 17:50:32,118897754,tmj_OK_LABOR,TMJ-OK Labor Jobs,2010-03-02 01:47:52,Follow this account for geo-targeted General Labor job tweets in Oklahoma Non-Metro from TweetMyJobs. Need help? Tweet us at @TweetMyJobs!,294,280,Oklahoma,Quito
46,692399818329686016,"This #Accounting #job might be a great fit for you: Senior Accountant - https://t.co/zPbcsMZxvV #CLINTON, MD #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 17:32:35,23226947,tmj_dc_acct,TMJ-WAS Acct. Jobs,2009-03-07 19:48:15,Follow this account for geo-targeted Accounting job tweets in DC Metro. Need help? Tweet us at @CareerArc!,447,297,"Washington, DC",Eastern Time (US & Canada)
47,692395470962954241,"See our latest #CLINTON, NC #job and click to apply: Staff Physician - https://t.co/YieiQ9LJSQ #Physician #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 17:15:19,72459685,NC_physician,NC Physician Jobs,2009-09-08 03:21:44,Follow this account for geo-targeted Physician job tweets in North Carolina from TweetMyJobs. Need help? Tweet us at @TweetMyJobs!,156,133,North Carolina,Eastern Time (US & Canada)
48,692392927088222208,Closed Liquor and Adult Entertainment Complaint request at 900 S Clinton St https://t.co/6kyLdzAyQz. Completed.,0,0,Baltimore 311,2016-01-27 17:05:12,199324673,baltimore311,Baltimore City 311,2010-10-06 15:44:00,Baltimore City 311,1352,53,"Baltimore, Maryland USA",Eastern Time (US & Canada)
49,692391330178277384,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for Android,2016-01-27 16:58:51,396042535,golden_pandaa,i,2011-10-22 17:11:23,they don't ID me for swishes anymore,300,301,my reality ,Central Time (US & Canada)
50,692388796701212672,"Interested in a #Transportation #job near #CLINTON, IA? This could be a great fit: https://t.co/STSrfRdWU9 #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 16:48:47,149711487,tmj_IA_transp,TMJ-IA Transport.,2010-05-30 01:20:40,Follow this account for geo-targeted Transportation job tweets in Iowa Non-Metro. Need help? Tweet us at @CareerArc!,313,282,Indiana,Quito
51,692384244295979008,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for iPhone,2016-01-27 16:30:42,632718120,sshaarooonnn,SHARON༂,2012-07-11 06:09:45,Just know my life's good•KMY,698,173,,Central Time (US & Canada)
52,692382807558098944,"If you're a #Hospitality professional in #Clinton, MS, check out this #job: https://t.co/UxXGBtBG6M #SONIC #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 16:24:59,88254288,tmj_ms_hrta,TMJ-MS HRTA Jobs,2009-11-07 19:37:56,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Mississippi Non-Metro. Need help? Tweet us at @CareerArc!,364,280,Mississippi,Eastern Time (US & Canada)
53,692382001974898688,Accident in #Rochester on Clinton Ave Both NB/SB south of Byron St #traffic https://t.co/0wsFrm9588,1,0,TTN ROC traffic,2016-01-27 16:21:47,250319034,TotalTrafficROC,TTN Rochester,2011-02-10 21:26:18,Real Time Rochester area traffic provided by Total Traffic Network in Rochester NY.,668,154,"Rochester, NY",Eastern Time (US & Canada)
54,692381986791362561,"If you're a #Hospitality professional in #Clinton, OK, check out this #job: https://t.co/EuDJunAxiC #SONIC #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 16:21:44,88290897,tmj_ok_hrta,TMJ-OK HRTA Jobs,2009-11-07 22:47:26,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Oklahoma Non-Metro. Need help? Tweet us at @CareerArc!,356,283,Oklahoma,Eastern Time (US & Canada)
55,692379650367078400,"See our latest #Clinton, MS #job and click to apply: Pharmacy Manager - https://t.co/eh55QOpS97 #Retail #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 16:12:27,59967434,tmj_ms_retail,TMJ-MS Retail Jobs,2009-07-25 03:25:14,Follow this account for geo-targeted Retail job tweets in Mississippi Non-Metro. Need help? Tweet us at @CareerArc!,456,299,Mississippi,Central Time (US & Canada)
56,692377948918267904,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for iPhone,2016-01-27 16:05:41,1401338000,lunaxai,C2,2013-05-04 03:48:07,"hello, it's me",348,154,,Arizona
57,692376375370616832,RT @amerikanthinker: If Cruz or Trump is nominated...Hillary Clinton will likely b the next President...prepare yourselves. Don't wake up t…,2,0,Twitter for iPad,2016-01-27 15:59:26,3577381094,italydreamer15,Lori Richardson,2015-09-16 01:18:09,"For I know the plans I have for you declares the Lord plans to prosper you & not to harm you, plans to give you hope & a future.Jer29:11    STATE CHAIR SANTORUM",197,225,Minnesota,
58,692375502514814980,Accident in #Rochester on Clinton Ave Both NB/SB south of Byron St #traffic https://t.co/0wsFrmqFZG,1,0,TTN ROC traffic,2016-01-27 15:55:58,250319034,TotalTrafficROC,TTN Rochester,2011-02-10 21:26:18,Real Time Rochester area traffic provided by Total Traffic Network in Rochester NY.,668,154,"Rochester, NY",Eastern Time (US & Canada)
59,692368708363251712,"See our latest #Clinton, SC #job and click to apply: Assistant Manager - https://t.co/DbN4OPTabG #SONIC #Hospitality #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 15:28:58,88294464,tmj_sc_hrta,TMJ-SC HRTA Jobs,2009-11-07 23:07:46,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,378,281,South Carolina,Eastern Time (US & Canada)
60,692366585051246592,RT @PaulNBlake: When in history has an epidemic become so alarming that a nation urges its people not to have kids for 2 years? https://t.c…,162,0,Twitter for iPhone,2016-01-27 15:20:32,110326401,Lew_Muhnotty,Beerus-Sama,2010-02-01 04:33:14,Proverbs 16:3 Yall not built like us,541,256,"Oakland,CA",Pacific Time (US & Canada)
61,692363441026105344,Accident in #Rochester on Clinton Ave Both NB/SB near E Main St #traffic https://t.co/0wsFrmqFZG,1,0,TTN ROC traffic,2016-01-27 15:08:02,250319034,TotalTrafficROC,TTN Rochester,2011-02-10 21:26:18,Real Time Rochester area traffic provided by Total Traffic Network in Rochester NY.,668,154,"Rochester, NY",Eastern Time (US & Canada)
62,692360431269089280,"We're #hiring! Read about our latest #job opening here: Store Team Member - https://t.co/n8ClRkF2mr #Clinton, NC #Retail #CareerArc",0,0,TweetMyJOBS,2016-01-27 14:56:04,59967889,tmj_nc_retail,TMJ-NC Retail Jobs,2009-07-25 03:27:35,Follow this account for geo-targeted Retail job tweets in North Carolina. Need help? Tweet us at @CareerArc!,417,305,North Carolina,Central Time (US & Canada)
63,692358579026788352,"Join the TD Bank US team! See our latest #Sales #job opening here: https://t.co/qrEuS3PNka #Clinton, NJ #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 14:48:43,219874395,tmj_NJ_sales,New Jersey Sales,2010-11-26 03:52:54,Follow this account for geo-targeted Sales job tweets in New Jersey Non-Metro. Need help? Tweet us at @CareerArc!,449,300,New Jersey,Central Time (US & Canada)
64,692358129061883904,"See our latest #CLINTON, SC #job and click to apply: Service Lead - https://t.co/SWwA4RvW6t #Retail #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 14:46:56,59989092,tmj_sc_retail,TMJ-SC Retail Jobs,2009-07-25 05:19:32,Follow this account for geo-targeted Retail job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,431,300,South Carolina,Central Time (US & Canada)
65,692357303526383616,"Join the BI-LO team! See our latest #Retail #job opening here: https://t.co/Ssj5zGdFoL #CLINTON, SC #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-27 14:43:39,59989092,tmj_sc_retail,TMJ-SC Retail Jobs,2009-07-25 05:19:32,Follow this account for geo-targeted Retail job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,431,300,South Carolina,Central Time (US & Canada)
66,692356064449290240,"At 6:53 AM, 2 N Edgemont Park [Clinton Co, MI] ASOS reports SNOW of 1.60 INCH #GRR https://t.co/UlUl1IMIhe",0,0,iembot,2016-01-27 14:38:43,34940557,iembot_grr,IEMBot GRR,2009-04-24 14:37:58,NWS Grand Rapids delivered products by the IEM. @akrherz is my father.,92,0,"Grand Rapids, MI",Central Time (US & Canada)
67,692356064331759616,"At 7:00 AM, 1 N Haslett [Clinton Co, MI] COCORAHS reports SNOW of 0.60 INCH #GRR https://t.co/87xuuMJI41",0,0,iembot,2016-01-27 14:38:43,34940557,iembot_grr,IEMBot GRR,2009-04-24 14:37:58,NWS Grand Rapids delivered products by the IEM. @akrherz is my father.,92,0,"Grand Rapids, MI",Central Time (US & Canada)
68,692352648494891008,"RT @DocTexian: Fox News:
HILLARY CLINTON WILL BE THE NEXT PRESIDENT OF THE UNITED STATES OF AMERICA BUT SHOULD ONLY BE PAID 82 % OF OTHER P…",101,0,Twitter Web Client,2016-01-27 14:25:09,3138581552,DarrigoJonie,Jodie Darrigo,2015-04-04 06:50:11,"Never chase love, affection, or attention. If it isn’t given freely by another person, it isn’t worth having",3172,1708,Los Angeles,
69,692345371276632064,Clinton Open to Idea of Appointing Obama to Supreme Court https://t.co/afjSN2hXSo #Newsmax via @Newsmax_Media NO HILL NO! Dumb idea,0,0,Twitter for Android,2016-01-27 13:56:14,62702595,kathyanndiaz,Kathy Diaz,2009-08-04 03:11:47,Staunch conservative w/common sense. I hate injustice. I am a Christian & believe in the Bible.  I want to protect children & animals.,1351,1484,"Chicago, Il",America/Chicago
70,692339840688504833,Closed Snow / Icy Conditions request at 100–198 S Clinton St https://t.co/BMNuktE53l. Abated - close sr.,0,0,Baltimore 311,2016-01-27 13:34:15,199324673,baltimore311,Baltimore City 311,2010-10-06 15:44:00,Baltimore City 311,1352,53,"Baltimore, Maryland USA",Eastern Time (US & Canada)
71,692335790605668352,"If you're a #Nursing professional in #Clinton, SC, check out this #job: https://t.co/g8bFL4hAcq #Hiring",0,0,TweetMyJOBS,2016-01-27 13:18:10,234960361,TravelNurseWork,TravelNursesPHP,2011-01-07 00:50:02,Premier Healthcare Professionals is an industry leader in domestic & international healthcare staffing. We have a client base of thousands of hospitals.,4502,4832,"Atlanta, GA",Central Time (US & Canada)
